time_ms,vm_mV
0.000,-87.48964
1.000,-34.39327
2.000,29.99096
3.000,32.65940
4.000,32.24389
5.000,31.82839
6.000,31.41289
7.000,30.99738
8.000,30.58188
9.000,30.16637
10.000,29.75087
11.000,29.33536
12.000,28.91986
13.000,28.50436
14.000,28.08885
15.000,27.67335
16.000,27.25784
17.000,26.84234
18.000,26.42683
19.000,26.01133
20.000,25.59583
21.000,25.18032
22.000,24.76482
23.000,24.34931
24.000,23.93381
25.000,23.51830
26.000,23.10280
27.000,22.68730
28.000,22.27179
29.000,21.85629
30.000,21.44078
31.000,21.02528
32.000,20.60977
33.000,20.19427
34.000,19.77877
35.000,19.36326
36.000,18.94776
37.000,18.53225
38.000,18.11675
39.000,17.70124
40.000,17.28574
41.000,16.87024
42.000,16.45473
43.000,16.03923
44.000,15.62372
45.000,15.20822
46.000,14.79271
47.000,14.37721
48.000,13.96171
49.000,13.54620
50.000,13.13070
51.000,12.71519
52.000,12.29969
53.000,11.88418
54.000,11.46868
55.000,11.05318
56.000,10.63767
57.000,10.22217
58.000,9.80666
59.000,9.39116
60.000,8.97565
61.000,8.56015
62.000,8.14465
63.000,7.72914
64.000,7.31364
65.000,6.89813
66.000,6.48263
67.000,6.06712
68.000,5.65162
69.000,5.23612
70.000,4.82061
71.000,4.40511
72.000,3.98960
73.000,3.57410
74.000,3.15859
75.000,2.74309
76.000,2.32759
77.000,1.91208
78.000,1.49658
79.000,1.08107
80.000,0.66557
81.000,0.25006
82.000,-0.16544
83.000,-0.58094
84.000,-0.99645
85.000,-1.41195
86.000,-1.82746
87.000,-2.24296
88.000,-2.65847
89.000,-3.07397
90.000,-3.48947
91.000,-3.90498
92.000,-4.32048
93.000,-4.73599
94.000,-5.15149
95.000,-5.56700
96.000,-5.98250
97.000,-6.39800
98.000,-6.81351
99.000,-7.22901
100.000,-7.64452
101.000,-8.06002
102.000,-8.47553
103.000,-8.89103
104.000,-9.30653
105.000,-9.72204
106.000,-10.13754
107.000,-10.55305
108.000,-10.96855
109.000,-11.38406
110.000,-11.79956
111.000,-12.21506
112.000,-12.63057
113.000,-13.04607
114.000,-13.46158
115.000,-13.87708
116.000,-14.29259
117.000,-14.70809
118.000,-15.12359
119.000,-15.53910
120.000,-15.95460
121.000,-16.37011
122.000,-16.78561
123.000,-17.20112
124.000,-17.61662
125.000,-18.03212
126.000,-18.44763
127.000,-18.86313
128.000,-19.27864
129.000,-19.69414
130.000,-20.10965
131.000,-20.52515
132.000,-20.94065
133.000,-21.35616
134.000,-21.77166
135.000,-22.18717
136.000,-22.60267
137.000,-23.01818
138.000,-23.43368
139.000,-23.84918
140.000,-24.26469
141.000,-24.68019
142.000,-25.09570
143.000,-25.51120
144.000,-25.92671
145.000,-26.34221
146.000,-26.75771
147.000,-27.17322
148.000,-27.58872
149.000,-28.00423
150.000,-28.87595
151.000,-31.06735
152.000,-33.17926
153.000,-35.21457
154.000,-37.17605
155.000,-39.06639
156.000,-40.88816
157.000,-42.64385
158.000,-44.33585
159.000,-45.96649
160.000,-47.53798
161.000,-49.05246
162.000,-50.51202
163.000,-51.91863
164.000,-53.27422
165.000,-54.58064
166.000,-55.83967
167.000,-57.05304
168.000,-58.22239
169.000,-59.34933
170.000,-60.43539
171.000,-61.48206
172.000,-62.49077
173.000,-63.46288
174.000,-64.39974
175.000,-65.30261
176.000,-66.17273
177.000,-67.01130
178.000,-67.81944
179.000,-68.59828
180.000,-69.34886
181.000,-70.07222
182.000,-70.76934
183.000,-71.44117
184.000,-72.08864
185.000,-72.71262
186.000,-73.31396
187.000,-73.89350
188.000,-74.45201
189.000,-74.99027
190.000,-75.50900
191.000,-76.00891
192.000,-76.49070
193.000,-76.95501
194.000,-77.40247
195.000,-77.83371
196.000,-78.24930
197.000,-78.64982
198.000,-79.03581
199.000,-79.40780
200.000,-79.76630
201.000,-80.11179
202.000,-80.44476
203.000,-80.76564
204.000,-81.07489
205.000,-81.37292
206.000,-81.66014
207.000,-81.93694
208.000,-82.20370
209.000,-82.46078
210.000,-82.70854
211.000,-82.94731
212.000,-83.17743
213.000,-83.39919
214.000,-83.61291
215.000,-83.81888
216.000,-84.01738
217.000,-84.20868
218.000,-84.39304
219.000,-84.57071
220.000,-84.74194
221.000,-84.90696
222.000,-85.06599
223.000,-85.21925
224.000,-85.36695
225.000,-85.50930
226.000,-85.64648
227.000,-85.77869
228.000,-85.90610
229.000,-86.02889
230.000,-86.14723
231.000,-86.26127
232.000,-86.37118
233.000,-86.47710
234.000,-86.57918
