time_ms,vm_mV
0.000,-92.07464
1.000,-40.15337
2.000,22.80593
3.000,25.41531
4.000,24.86199
5.000,24.30867
6.000,23.75535
7.000,23.20203
8.000,22.64871
9.000,22.09539
10.000,21.54207
11.000,20.98875
12.000,20.43543
13.000,19.88211
14.000,19.32879
15.000,18.77547
16.000,18.22215
17.000,17.66883
18.000,17.11551
19.000,16.56219
20.000,16.00887
21.000,15.45555
22.000,14.90223
23.000,14.34891
24.000,13.79559
25.000,13.24227
26.000,12.68895
27.000,12.13563
28.000,11.58231
29.000,11.02899
30.000,10.47567
31.000,9.92235
32.000,9.36903
33.000,8.81571
34.000,8.26239
35.000,7.70907
36.000,7.15575
37.000,6.60243
38.000,6.04911
39.000,5.49579
40.000,4.94247
41.000,4.38915
42.000,3.83583
43.000,3.28251
44.000,2.72919
45.000,2.17587
46.000,1.62255
47.000,1.06923
48.000,0.51591
49.000,-0.03741
50.000,-0.59073
51.000,-1.14405
52.000,-1.69737
53.000,-2.25069
54.000,-2.80401
55.000,-3.35733
56.000,-3.91065
57.000,-4.46397
58.000,-5.01728
59.000,-5.57060
60.000,-6.12392
61.000,-6.67724
62.000,-7.23056
63.000,-7.78388
64.000,-8.33720
65.000,-8.89052
66.000,-9.44384
67.000,-9.99716
68.000,-10.55048
69.000,-11.10380
70.000,-11.65712
71.000,-12.21044
72.000,-12.76376
73.000,-13.31708
74.000,-13.87040
75.000,-14.42372
76.000,-14.97704
77.000,-15.53036
78.000,-16.08368
79.000,-16.63700
80.000,-17.19032
81.000,-17.74364
82.000,-18.29696
83.000,-18.85028
84.000,-19.40360
85.000,-19.95692
86.000,-20.51024
87.000,-21.06356
88.000,-21.61688
89.000,-22.17020
90.000,-22.72352
91.000,-23.27684
92.000,-23.83016
93.000,-24.38348
94.000,-24.93680
95.000,-25.49012
96.000,-26.04344
97.000,-26.59676
98.000,-27.15008
99.000,-27.70340
100.000,-28.25672
101.000,-28.81004
102.000,-29.36336
103.000,-29.91668
104.000,-30.47000
105.000,-31.02332
106.000,-31.57664
107.000,-32.12996
108.000,-32.68328
109.000,-33.23660
110.000,-33.78992
111.000,-34.92826
112.000,-37.82975
113.000,-40.58832
114.000,-43.21102
115.000,-45.70455
116.000,-48.07525
117.000,-50.32919
118.000,-52.47211
119.000,-54.50949
120.000,-56.44651
121.000,-58.28813
122.000,-60.03904
123.000,-61.70371
124.000,-63.28639
125.000,-64.79111
126.000,-66.22172
127.000,-67.58187
128.000,-68.87502
129.000,-70.10448
130.000,-71.27338
131.000,-72.38471
132.000,-73.44130
133.000,-74.44585
134.000,-75.40093
135.000,-76.30896
136.000,-77.17226
137.000,-77.99305
138.000,-78.77340
139.000,-79.51533
140.000,-80.22070
141.000,-80.89134
142.000,-81.52894
143.000,-82.13514
144.000,-82.71148
145.000,-83.25944
146.000,-83.78040
147.000,-84.27571
148.000,-84.74662
149.000,-85.19433
150.000,-85.61999
151.000,-86.02469
152.000,-86.40946
153.000,-86.77527
154.000,-87.12306
155.000,-87.45373
156.000,-87.76811
157.000,-88.06700
158.000,-88.35117
159.000,-88.62135
160.000,-88.87821
161.000,-89.12243
162.000,-89.35462
163.000,-89.57537
164.000,-89.78524
165.000,-89.98479
166.000,-90.17450
167.000,-90.35487
168.000,-90.52635
169.000,-90.68939
170.000,-90.84440
171.000,-90.99177
172.000,-91.13188
173.000,-91.26510
174.000,-91.39175
175.000,-91.51216
176.000,-91.62664
177.000,-91.73549
178.000,-91.83897
179.000,-91.93735
180.000,-92.03089
181.000,-92.11983
182.000,-92.20438
183.000,-92.28477
184.000,-92.36120
185.000,-92.43386
186.000,-92.50294
187.000,-92.56863
188.000,-92.63107
189.000,-92.69044
190.000,-93.83647
191.000,-93.83647
192.000,-93.83647
193.000,-93.83647
194.000,-93.83647
195.000,-93.83647
196.000,-93.83647
197.000,-93.83647
198.000,-93.83647
199.000,-93.83647
200.000,-93.83647
201.000,-93.83647
202.000,-93.83647
203.000,-93.83647
204.000,-93.83647
205.000,-93.83647
206.000,-93.83647
207.000,-93.83647
208.000,-93.83647
209.000,-93.83647
210.000,-93.83647
211.000,-93.83647
212.000,-93.83647
213.000,-93.83647
214.000,-93.83647
215.000,-93.83647
216.000,-93.83647
217.000,-93.83647
218.000,-93.83647
219.000,-93.83647
220.000,-93.83647
221.000,-93.83647
222.000,-93.83647
223.000,-93.83647
224.000,-93.83647
225.000,-93.83647
226.000,-93.83647
227.000,-93.83647
228.000,-93.83647
229.000,-93.83647
230.000,-93.83647
231.000,-93.83647
232.000,-93.83647
233.000,-93.83647
234.000,-93.83647
235.000,-93.83647
236.000,-93.83647
237.000,-93.83647
238.000,-93.83647
239.000,-93.83647
240.000,-93.83647
241.000,-93.83647
242.000,-93.83647
243.000,-93.83647
244.000,-93.83647
245.000,-93.83647
246.000,-93.83647
247.000,-93.83647
248.000,-93.83647
249.000,-93.83647
250.000,-93.83647
251.000,-93.83647
252.000,-93.83647
253.000,-93.83647
254.000,-93.83647
255.000,-93.83647
256.000,-93.83647
257.000,-93.83647
258.000,-93.83647
259.000,-93.83647
260.000,-93.83647
261.000,-93.83647
262.000,-93.83647
263.000,-93.83647
264.000,-93.83647
265.000,-93.83647
266.000,-93.83647
267.000,-93.83647
268.000,-93.83647
269.000,-93.83647
270.000,-93.83647
271.000,-93.83647
272.000,-93.83647
273.000,-93.83647
274.000,-93.83647
275.000,-93.83647
276.000,-93.83647
277.000,-93.83647
278.000,-93.83647
279.000,-93.83647
280.000,-93.83647
281.000,-93.83647
282.000,-93.83647
283.000,-93.83647
284.000,-93.83647
285.000,-93.83647
286.000,-93.83647
287.000,-93.83647
288.000,-93.83647
289.000,-93.83647
290.000,-93.83647
291.000,-93.83647
292.000,-93.83647
293.000,-93.83647
294.000,-93.83647
295.000,-93.83647
296.000,-93.83647
