time_ms,vm_mV
0.000,-87.18348
1.000,-34.40577
2.000,29.59204
3.000,32.24447
4.000,31.77461
5.000,31.30476
6.000,30.83490
7.000,30.36505
8.000,29.89519
9.000,29.42534
10.000,28.95548
11.000,28.48563
12.000,28.01578
13.000,27.54592
14.000,27.07607
15.000,26.60621
16.000,26.13636
17.000,25.66650
18.000,25.19665
19.000,24.72679
20.000,24.25694
21.000,23.78708
22.000,23.31723
23.000,22.84737
24.000,22.37752
25.000,21.90766
26.000,21.43781
27.000,20.96796
28.000,20.49810
29.000,20.02825
30.000,19.55839
31.000,19.08854
32.000,18.61868
33.000,18.14883
34.000,17.67897
35.000,17.20912
36.000,16.73926
37.000,16.26941
38.000,15.79955
39.000,15.32970
40.000,14.85985
41.000,14.38999
42.000,13.92014
43.000,13.45028
44.000,12.98043
45.000,12.51057
46.000,12.04072
47.000,11.57086
48.000,11.10101
49.000,10.63115
50.000,10.16130
51.000,9.69144
52.000,9.22159
53.000,8.75173
54.000,8.28188
55.000,7.81203
56.000,7.34217
57.000,6.87232
58.000,6.40246
59.000,5.93261
60.000,5.46275
61.000,4.99290
62.000,4.52304
63.000,4.05319
64.000,3.58333
65.000,3.11348
66.000,2.64362
67.000,2.17377
68.000,1.70392
69.000,1.23406
70.000,0.76421
71.000,0.29435
72.000,-0.17550
73.000,-0.64536
74.000,-1.11521
75.000,-1.58507
76.000,-2.05492
77.000,-2.52478
78.000,-2.99463
79.000,-3.46449
80.000,-3.93434
81.000,-4.40420
82.000,-4.87405
83.000,-5.34390
84.000,-5.81376
85.000,-6.28361
86.000,-6.75347
87.000,-7.22332
88.000,-7.69318
89.000,-8.16303
90.000,-8.63289
91.000,-9.10274
92.000,-9.57260
93.000,-10.04245
94.000,-10.51231
95.000,-10.98216
96.000,-11.45201
97.000,-11.92187
98.000,-12.39172
99.000,-12.86158
100.000,-13.33143
101.000,-13.80129
102.000,-14.27114
103.000,-14.74100
104.000,-15.21085
105.000,-15.68071
106.000,-16.15056
107.000,-16.62042
108.000,-17.09027
109.000,-17.56013
110.000,-18.02998
111.000,-18.49983
112.000,-18.96969
113.000,-19.43954
114.000,-19.90940
115.000,-20.37925
116.000,-20.84911
117.000,-21.31896
118.000,-21.78882
119.000,-22.25867
120.000,-22.72853
121.000,-23.19838
122.000,-23.66824
123.000,-24.13809
124.000,-24.60794
125.000,-25.07780
126.000,-25.54765
127.000,-26.01751
128.000,-26.48736
129.000,-26.95722
130.000,-27.42707
131.000,-27.89693
132.000,-28.37511
133.000,-30.92617
134.000,-33.36983
135.000,-35.71063
