time_ms,vm_mV
0.000,-91.38439
1.000,-91.38439
2.000,-91.38439
3.000,-91.38439
4.000,-91.38439
5.000,-91.38439
6.000,-91.38439
7.000,-91.38439
8.000,-91.38439
9.000,29.36214
10.000,49.36214
11.000,49.36214
12.000,49.36214
13.000,49.36214
14.000,49.36214
15.000,49.36214
16.000,49.36214
17.000,49.36214
18.000,49.36214
19.000,49.36214
20.000,49.36214
21.000,49.36214
22.000,49.36214
23.000,49.36214
24.000,49.36214
25.000,49.36214
26.000,49.36214
27.000,49.36214
28.000,49.36214
29.000,49.36214
30.000,49.36214
31.000,49.36214
32.000,49.36214
33.000,49.36214
34.000,49.36214
35.000,49.36214
36.000,49.36214
37.000,49.36214
38.000,49.36214
39.000,49.36214
40.000,49.36214
41.000,49.36214
42.000,49.36214
43.000,49.36214
44.000,49.36214
45.000,49.36214
46.000,49.36214
47.000,49.36214
48.000,49.36214
49.000,49.36214
50.000,49.36214
51.000,49.36214
52.000,49.36214
53.000,49.36214
54.000,49.36214
55.000,49.36214
56.000,49.36214
57.000,49.36214
58.000,49.36214
59.000,49.36214
60.000,49.36214
61.000,49.36214
62.000,49.36214
63.000,49.36214
64.000,49.36214
65.000,49.36214
66.000,49.36214
67.000,49.36214
68.000,49.36214
69.000,49.36214
70.000,49.36214
71.000,49.36214
72.000,49.36214
73.000,49.36214
74.000,49.36214
75.000,49.36214
76.000,49.36214
77.000,49.36214
78.000,49.36214
79.000,49.36214
80.000,49.36214
81.000,49.36214
82.000,49.36214
83.000,49.36214
84.000,49.36214
85.000,49.36214
86.000,49.36214
87.000,49.36214
88.000,49.36214
89.000,49.36214
90.000,49.36214
91.000,49.36214
92.000,49.36214
93.000,49.36214
94.000,49.36214
95.000,49.36214
96.000,49.36214
97.000,49.36214
98.000,49.36214
99.000,49.36214
100.000,49.36214
101.000,49.36214
102.000,49.36214
103.000,49.36214
104.000,49.36214
105.000,49.36214
106.000,49.36214
107.000,49.36214
108.000,49.36214
109.000,49.36214
110.000,49.36214
111.000,49.36214
112.000,49.36214
113.000,49.36214
114.000,49.36214
115.000,49.36214
116.000,49.36214
117.000,49.36214
118.000,49.36214
119.000,49.36214
120.000,49.36214
121.000,49.36214
122.000,49.36214
123.000,49.36214
124.000,49.36214
125.000,49.36214
126.000,49.36214
127.000,49.36214
128.000,49.36214
129.000,49.36214
130.000,49.36214
131.000,49.36214
132.000,49.36214
133.000,49.36214
134.000,49.36214
135.000,49.36214
136.000,49.36214
137.000,49.36214
138.000,49.36214
139.000,49.36214
140.000,49.36214
141.000,49.36214
142.000,49.36214
143.000,49.36214
144.000,49.36214
145.000,49.36214
146.000,49.36214
147.000,49.36214
148.000,49.36214
149.000,49.36214
150.000,49.36214
151.000,49.36214
152.000,49.36214
153.000,49.36214
154.000,49.36214
155.000,49.36214
156.000,49.36214
157.000,49.36214
158.000,49.36214
159.000,49.36214
160.000,49.36214
161.000,49.36214
162.000,49.36214
163.000,49.36214
164.000,49.36214
165.000,49.36214
166.000,49.23630
