time_ms,vm_mV
0.000,-91.46454
1.000,-91.46454
2.000,-91.46454
3.000,-91.46454
4.000,-91.46454
5.000,-91.46454
6.000,-91.46454
7.000,-91.46454
8.000,-91.46454
9.000,29.67126
10.000,49.67126
11.000,49.67126
12.000,49.67126
13.000,49.67126
14.000,49.67126
15.000,49.67126
16.000,49.67126
17.000,49.67126
18.000,49.67126
19.000,49.67126
20.000,49.67126
21.000,49.67126
22.000,49.67126
23.000,49.67126
24.000,49.67126
25.000,49.67126
26.000,49.67126
27.000,49.67126
28.000,49.67126
29.000,49.67126
30.000,49.67126
31.000,49.67126
32.000,49.67126
33.000,49.67126
34.000,49.67126
35.000,49.67126
36.000,49.67126
37.000,49.67126
38.000,49.67126
39.000,49.67126
40.000,49.67126
41.000,49.67126
42.000,49.67126
43.000,49.67126
44.000,49.67126
45.000,49.67126
46.000,49.67126
47.000,49.67126
48.000,49.67126
49.000,49.67126
50.000,49.67126
51.000,49.67126
52.000,49.67126
53.000,49.67126
54.000,49.67126
55.000,49.67126
56.000,49.67126
57.000,49.67126
58.000,49.67126
59.000,49.67126
60.000,49.67126
61.000,49.67126
62.000,49.67126
63.000,49.67126
64.000,49.67126
65.000,49.67126
66.000,49.67126
67.000,49.67126
68.000,49.67126
69.000,49.67126
70.000,49.67126
71.000,49.67126
72.000,49.67126
73.000,49.67126
74.000,49.67126
75.000,49.67126
76.000,49.67126
77.000,49.67126
78.000,49.67126
79.000,49.67126
80.000,49.67126
81.000,49.67126
82.000,49.67126
83.000,49.67126
84.000,49.67126
85.000,49.67126
86.000,49.67126
87.000,49.67126
88.000,49.67126
89.000,49.67126
90.000,49.67126
91.000,49.67126
92.000,49.67126
93.000,49.67126
94.000,49.67126
95.000,49.67126
96.000,49.67126
97.000,49.67126
98.000,49.67126
99.000,49.67126
100.000,49.67126
101.000,49.67126
102.000,49.67126
103.000,49.67126
104.000,49.67126
105.000,49.67126
106.000,49.67126
107.000,49.67126
108.000,49.67126
109.000,49.67126
110.000,49.67126
111.000,49.67126
112.000,49.67126
113.000,49.67126
114.000,49.67126
115.000,49.67126
116.000,49.67126
117.000,49.67126
118.000,49.67126
119.000,49.67126
120.000,49.67126
121.000,49.67126
122.000,49.67126
123.000,49.67126
124.000,49.67126
125.000,49.67126
126.000,49.67126
127.000,49.67126
128.000,49.67126
129.000,49.67126
130.000,49.67126
131.000,49.67126
132.000,49.67126
133.000,49.67126
134.000,49.67126
135.000,49.67126
136.000,49.67126
137.000,49.67126
138.000,49.67126
139.000,49.67126
140.000,49.67126
141.000,49.67126
142.000,49.67126
143.000,49.67126
144.000,49.67126
145.000,49.67126
146.000,49.67126
147.000,49.67126
148.000,49.67126
149.000,49.67126
150.000,49.67126
151.000,49.67126
152.000,49.67126
153.000,49.67126
154.000,49.67126
155.000,49.67126
156.000,49.67126
157.000,49.67126
158.000,49.67126
159.000,49.67126
160.000,49.67126
161.000,49.67126
162.000,49.67126
163.000,49.67126
164.000,49.67126
165.000,49.67126
166.000,49.67126
167.000,48.84412
168.000,47.75376
169.000,46.67186
170.000,45.59838
171.000,44.53323
172.000,43.47637
173.000,42.42771
174.000,41.38721
175.000,40.35479
176.000,39.33040
177.000,38.31396
178.000,37.30543
179.000,36.30473
180.000,35.31181
181.000,34.32660
182.000,33.34905
183.000,32.37910
184.000,31.41669
185.000,30.46175
186.000,29.51424
187.000,28.57409
188.000,27.64124
189.000,26.71565
190.000,25.79724
191.000,24.88598
192.000,23.98180
193.000,23.08464
194.000,22.19445
195.000,21.31119
196.000,20.43478
197.000,19.56519
198.000,18.70236
199.000,17.84623
200.000,16.99675
201.000,16.15387
202.000,15.31755
203.000,14.48772
204.000,13.66435
205.000,12.84737
206.000,12.03674
207.000,11.23241
208.000,10.43433
209.000,9.64245
210.000,8.85673
211.000,8.07711
212.000,7.30356
213.000,6.53601
214.000,5.77443
215.000,5.01876
216.000,4.26897
217.000,3.52501
218.000,2.78682
219.000,2.05438
220.000,1.32762
221.000,0.60652
222.000,-0.10899
223.000,-0.81893
224.000,-1.52336
225.000,-2.22231
226.000,-2.91583
227.000,-3.60396
228.000,-4.28674
229.000,-4.96422
230.000,-5.63643
231.000,-6.30342
232.000,-6.96522
233.000,-7.62188
234.000,-8.27344
235.000,-8.91994
236.000,-9.56141
237.000,-10.19789
238.000,-10.82943
239.000,-11.45606
240.000,-12.07783
241.000,-12.69476
242.000,-13.30689
243.000,-13.91427
244.000,-14.51693
245.000,-15.11491
246.000,-15.70824
247.000,-16.29695
248.000,-16.88110
249.000,-17.46070
250.000,-18.03580
251.000,-18.60643
252.000,-19.17262
253.000,-19.73442
254.000,-20.29185
255.000,-20.84495
256.000,-21.39374
257.000,-21.93828
258.000,-22.47858
259.000,-23.01469
260.000,-23.54662
261.000,-24.07443
262.000,-24.59813
263.000,-25.11776
264.000,-25.63336
265.000,-26.14494
266.000,-26.65256
267.000,-27.15622
268.000,-27.65598
269.000,-28.15185
270.000,-28.64386
271.000,-29.13205
272.000,-29.61645
273.000,-30.09709
274.000,-30.57399
275.000,-31.04718
276.000,-31.51669
277.000,-31.98256
278.000,-32.44481
279.000,-32.90346
280.000,-33.35855
281.000,-33.81011
282.000,-34.25815
283.000,-34.70271
284.000,-35.14382
285.000,-35.58150
286.000,-36.01578
287.000,-36.44668
288.000,-36.87424
289.000,-37.29847
290.000,-37.71941
291.000,-38.13707
292.000,-38.55149
293.000,-38.96269
294.000,-39.37069
295.000,-39.77552
296.000,-40.17721
297.000,-40.57577
298.000,-40.97124
299.000,-41.36363
300.000,-41.75298
301.000,-42.13930
302.000,-42.52261
303.000,-42.90295
304.000,-43.28033
305.000,-43.65478
306.000,-44.02632
307.000,-44.39497
308.000,-44.76076
309.000,-45.12371
310.000,-45.48383
311.000,-45.84115
312.000,-46.19570
313.000,-46.54750
314.000,-46.89656
315.000,-47.24290
316.000,-47.58656
317.000,-47.92754
318.000,-48.26588
319.000,-48.60158
320.000,-48.93468
321.000,-49.26519
322.000,-49.59313
323.000,-49.91852
324.000,-50.24138
325.000,-50.56174
326.000,-50.87960
327.000,-51.19499
328.000,-51.50794
329.000,-51.81845
330.000,-52.12655
331.000,-52.43225
332.000,-52.73558
333.000,-53.03655
334.000,-53.33518
335.000,-53.63149
336.000,-53.92550
337.000,-54.21722
338.000,-54.50668
339.000,-54.79389
340.000,-55.07886
341.000,-55.36162
342.000,-55.64219
343.000,-55.92057
344.000,-56.19679
345.000,-56.47086
346.000,-56.74280
347.000,-57.01263
348.000,-57.28037
349.000,-57.54602
350.000,-57.80961
351.000,-58.07115
352.000,-58.33065
353.000,-58.58814
354.000,-58.84363
355.000,-59.09714
356.000,-59.34867
357.000,-59.59825
358.000,-59.84589
359.000,-60.09160
360.000,-60.33541
361.000,-60.57732
362.000,-60.81735
363.000,-61.05552
364.000,-61.29183
365.000,-61.52631
366.000,-61.75897
367.000,-61.98981
368.000,-62.21887
369.000,-62.44614
370.000,-62.67165
371.000,-62.89540
372.000,-63.11742
373.000,-63.33771
374.000,-63.55629
375.000,-63.77317
376.000,-63.98837
377.000,-64.20189
378.000,-64.41375
379.000,-64.62397
380.000,-64.83256
381.000,-65.03952
382.000,-65.24487
383.000,-65.44863
384.000,-65.65081
385.000,-65.85141
386.000,-66.05045
387.000,-66.24795
388.000,-66.44392
389.000,-66.63836
390.000,-66.83129
391.000,-67.02272
392.000,-67.21266
393.000,-67.40112
394.000,-67.58813
395.000,-67.77367
396.000,-67.95778
397.000,-68.14046
398.000,-68.32171
399.000,-68.50156
400.000,-68.68001
401.000,-68.85707
402.000,-69.03276
403.000,-69.20708
404.000,-69.38005
405.000,-69.55167
406.000,-69.72196
407.000,-69.89093
408.000,-70.05858
409.000,-70.22493
410.000,-70.38999
411.000,-70.55376
412.000,-70.71627
413.000,-70.87750
414.000,-71.03749
415.000,-71.19623
416.000,-71.35374
417.000,-71.51003
418.000,-71.66510
419.000,-71.81896
420.000,-71.97163
421.000,-72.12312
422.000,-72.27342
423.000,-72.42256
424.000,-72.57054
425.000,-72.71737
426.000,-72.86306
427.000,-73.00761
428.000,-73.15105
429.000,-73.29336
430.000,-73.43458
431.000,-73.57469
432.000,-73.71372
433.000,-73.85166
434.000,-73.98853
435.000,-74.12434
436.000,-74.25910
437.000,-74.39281
438.000,-74.52547
439.000,-74.65711
440.000,-74.78772
441.000,-74.91732
442.000,-75.04592
443.000,-75.17351
444.000,-75.30011
445.000,-75.42573
446.000,-75.55037
447.000,-75.67404
448.000,-75.79675
449.000,-75.91851
450.000,-76.03932
451.000,-76.15919
452.000,-76.27813
453.000,-76.39615
454.000,-76.51325
455.000,-76.62944
456.000,-76.74473
457.000,-76.85912
458.000,-76.97262
459.000,-77.08524
460.000,-77.19698
461.000,-77.30786
462.000,-77.41787
463.000,-77.52703
464.000,-77.63534
465.000,-77.74281
466.000,-77.84945
467.000,-77.95525
468.000,-78.06024
469.000,-78.16440
470.000,-78.26776
471.000,-78.37032
472.000,-78.47207
473.000,-78.57304
474.000,-78.67322
475.000,-78.77263
476.000,-78.87126
477.000,-78.96912
478.000,-79.06623
479.000,-79.16258
480.000,-79.25818
481.000,-79.35304
482.000,-79.44716
483.000,-79.54055
484.000,-79.63321
485.000,-79.72516
486.000,-79.81638
487.000,-79.90691
488.000,-79.99672
489.000,-80.08584
490.000,-80.17427
491.000,-80.26201
492.000,-80.34906
493.000,-80.43544
494.000,-80.52115
495.000,-80.60620
496.000,-80.69058
497.000,-80.77431
498.000,-80.85738
499.000,-80.93981
500.000,-81.02160
501.000,-81.10276
502.000,-81.18328
503.000,-81.26318
504.000,-81.34245
505.000,-81.42111
506.000,-81.49916
507.000,-81.57661
508.000,-81.65345
509.000,-81.72969
510.000,-81.80534
511.000,-81.88041
512.000,-81.95489
513.000,-82.02879
514.000,-82.10212
515.000,-82.17487
516.000,-82.24707
517.000,-82.31870
518.000,-82.38977
519.000,-82.46029
520.000,-82.53027
521.000,-82.59970
522.000,-82.66859
523.000,-82.73694
524.000,-82.80477
525.000,-82.87206
526.000,-82.93884
527.000,-83.00509
528.000,-83.07083
529.000,-83.13606
530.000,-83.20078
531.000,-83.26500
532.000,-83.32872
533.000,-83.39195
534.000,-83.45468
535.000,-83.51693
