time_ms,vm_mV
0.000,-89.45228
1.000,-89.45228
2.000,-89.45228
3.000,-89.45228
4.000,-89.45228
5.000,-89.45228
6.000,-89.45228
7.000,-89.45228
8.000,-89.45228
9.000,31.69812
10.000,51.69812
11.000,51.69812
12.000,51.69812
13.000,51.69812
14.000,51.69812
15.000,51.69812
16.000,51.69812
17.000,51.69812
18.000,51.69812
19.000,51.69812
20.000,51.69812
21.000,51.69812
22.000,51.69812
23.000,51.69812
24.000,51.69812
25.000,51.69812
26.000,51.69812
27.000,51.69812
28.000,51.69812
29.000,51.69812
30.000,51.69812
31.000,51.69812
32.000,51.69812
33.000,51.69812
34.000,51.69812
35.000,51.69812
36.000,51.69812
37.000,51.69812
38.000,51.69812
39.000,51.69812
40.000,51.69812
41.000,51.69812
42.000,51.69812
43.000,51.69812
44.000,51.69812
45.000,51.69812
46.000,51.69812
47.000,51.69812
48.000,51.69812
49.000,51.69812
50.000,51.69812
51.000,51.69812
52.000,51.69812
53.000,51.69812
54.000,51.69812
55.000,51.69812
56.000,51.69812
57.000,51.69812
58.000,51.69812
59.000,51.69812
60.000,51.69812
61.000,51.69812
62.000,51.69812
63.000,51.69812
64.000,51.69812
65.000,51.69812
66.000,51.69812
67.000,51.69812
68.000,51.69812
69.000,51.69812
70.000,51.69812
71.000,51.69812
72.000,51.69812
73.000,51.69812
74.000,51.69812
75.000,51.69812
76.000,51.69812
77.000,51.69812
78.000,51.69812
79.000,51.69812
80.000,51.69812
81.000,51.69812
82.000,51.69812
83.000,51.69812
84.000,51.69812
85.000,51.69812
86.000,51.69812
87.000,51.69812
88.000,51.69812
89.000,51.69812
90.000,51.69812
91.000,51.69812
92.000,51.69812
93.000,51.69812
94.000,51.69812
95.000,51.69812
96.000,51.69812
97.000,51.69812
98.000,51.69812
99.000,51.69812
100.000,51.69812
101.000,51.69812
102.000,51.69812
103.000,51.69812
104.000,51.69812
105.000,51.69812
106.000,51.69812
107.000,51.69812
108.000,51.69812
109.000,51.69812
110.000,51.69812
111.000,51.69812
112.000,51.69812
113.000,51.69812
114.000,51.69812
115.000,51.69812
116.000,51.69812
117.000,51.69812
118.000,51.69812
119.000,51.69812
120.000,51.69812
121.000,51.69812
122.000,51.69812
123.000,51.69812
124.000,51.69812
125.000,51.69812
126.000,51.69812
127.000,51.69812
128.000,51.69812
129.000,51.69812
130.000,51.69812
131.000,51.69812
132.000,51.69812
133.000,51.69812
134.000,51.69812
135.000,51.69812
136.000,51.69812
137.000,51.69812
138.000,51.69812
139.000,51.69812
140.000,51.69812
141.000,51.69812
142.000,51.69812
143.000,51.69812
144.000,51.69812
145.000,51.69812
146.000,51.69812
147.000,51.69812
148.000,51.69812
149.000,51.69812
150.000,51.69812
151.000,51.69812
152.000,51.69812
153.000,51.69812
154.000,51.69812
155.000,51.69812
156.000,51.69812
157.000,51.69812
158.000,51.69812
159.000,51.69812
160.000,51.69812
161.000,51.69812
162.000,51.69812
163.000,51.69812
164.000,51.69812
165.000,51.69812
166.000,51.69812
167.000,51.69812
168.000,50.70544
169.000,49.62199
170.000,48.54692
171.000,47.48016
172.000,46.42164
173.000,45.37131
174.000,44.32909
175.000,43.29493
176.000,42.26877
177.000,41.25054
178.000,40.24018
179.000,39.23763
180.000,38.24283
181.000,37.25572
182.000,36.27624
183.000,35.30433
184.000,34.33993
185.000,33.38299
186.000,32.43345
187.000,31.49125
188.000,30.55633
189.000,29.62864
190.000,28.70812
191.000,27.79471
192.000,26.88837
193.000,25.98903
194.000,25.09665
195.000,24.21116
196.000,23.33252
197.000,22.46067
198.000,21.59556
199.000,20.73713
200.000,19.88534
201.000,19.04014
202.000,18.20147
203.000,17.36929
204.000,16.54353
205.000,15.72416
206.000,14.91113
207.000,14.10438
208.000,13.30386
209.000,12.50953
210.000,11.72135
211.000,10.93925
212.000,10.16321
213.000,9.39316
214.000,8.62906
215.000,7.87087
216.000,7.11854
217.000,6.37203
218.000,5.63129
219.000,4.89627
220.000,4.16694
221.000,3.44324
222.000,2.72514
223.000,2.01259
224.000,1.30555
225.000,0.60397
226.000,-0.09218
227.000,-0.78296
228.000,-1.46839
229.000,-2.14852
230.000,-2.82340
231.000,-3.49306
232.000,-4.15754
233.000,-4.81689
234.000,-5.47114
235.000,-6.12033
236.000,-6.76450
237.000,-7.40370
238.000,-8.03795
239.000,-8.66730
240.000,-9.29178
241.000,-9.91144
242.000,-10.52631
243.000,-11.13642
244.000,-11.74182
245.000,-12.34254
246.000,-12.93861
247.000,-13.53008
248.000,-14.11698
249.000,-14.69933
250.000,-15.27719
251.000,-15.85058
252.000,-16.41954
253.000,-16.98409
254.000,-17.54429
255.000,-18.10015
256.000,-18.65172
257.000,-19.19902
258.000,-19.74209
259.000,-20.28097
260.000,-20.81568
261.000,-21.34625
262.000,-21.87273
263.000,-22.39513
264.000,-22.91350
265.000,-23.42786
266.000,-23.93824
267.000,-24.44468
268.000,-24.94720
269.000,-25.44584
270.000,-25.94062
271.000,-26.43158
272.000,-26.91874
273.000,-27.40214
274.000,-27.88180
275.000,-28.35775
276.000,-28.83003
277.000,-29.29865
278.000,-29.76365
279.000,-30.22505
280.000,-30.68289
281.000,-31.13719
282.000,-31.58798
283.000,-32.03528
284.000,-32.47913
285.000,-32.91954
286.000,-33.35655
287.000,-33.79019
288.000,-34.22047
289.000,-34.64742
290.000,-35.07107
291.000,-35.49145
292.000,-35.90858
293.000,-36.32248
294.000,-36.73319
295.000,-37.14072
296.000,-37.54510
297.000,-37.94635
298.000,-38.34450
299.000,-38.73958
300.000,-39.13160
301.000,-39.52059
302.000,-39.90657
303.000,-40.28957
304.000,-40.66960
305.000,-41.04671
306.000,-41.42089
307.000,-41.79218
308.000,-42.16061
309.000,-42.52618
310.000,-42.88893
311.000,-43.24887
312.000,-43.60604
313.000,-43.96044
314.000,-44.31210
315.000,-44.66104
316.000,-45.00729
317.000,-45.35086
318.000,-45.69177
319.000,-46.03005
320.000,-46.36571
321.000,-46.69878
322.000,-47.02927
323.000,-47.35721
324.000,-47.68261
325.000,-48.00550
326.000,-48.32590
327.000,-48.64381
328.000,-48.95927
329.000,-49.27229
330.000,-49.58289
331.000,-49.89109
332.000,-50.19690
333.000,-50.50036
334.000,-50.80146
335.000,-51.10024
