time_ms,vm_mV
0.000,-89.19868
1.000,-89.19868
2.000,-89.19868
3.000,-89.19868
4.000,-89.19868
5.000,-89.19868
6.000,-89.19868
7.000,-89.19868
8.000,-89.19868
9.000,31.08122
10.000,51.08122
11.000,51.08122
12.000,51.08122
13.000,51.08122
14.000,51.08122
15.000,51.08122
16.000,51.08122
17.000,51.08122
18.000,51.08122
19.000,51.08122
20.000,51.08122
21.000,51.08122
22.000,51.08122
23.000,51.08122
24.000,51.08122
25.000,51.08122
26.000,51.08122
27.000,51.08122
28.000,51.08122
29.000,51.08122
30.000,51.08122
31.000,51.08122
32.000,51.08122
33.000,51.08122
34.000,51.08122
35.000,51.08122
36.000,51.08122
37.000,51.08122
38.000,51.08122
39.000,51.08122
40.000,51.08122
41.000,51.08122
42.000,51.08122
43.000,51.08122
44.000,51.08122
45.000,51.08122
46.000,51.08122
47.000,51.08122
48.000,51.08122
49.000,51.08122
50.000,51.08122
51.000,51.08122
52.000,51.08122
53.000,51.08122
54.000,51.08122
55.000,51.08122
56.000,51.08122
57.000,51.08122
58.000,51.08122
59.000,51.08122
60.000,51.08122
61.000,51.08122
62.000,51.08122
63.000,51.08122
64.000,51.08122
65.000,51.08122
66.000,51.08122
67.000,51.08122
68.000,51.08122
69.000,51.08122
70.000,51.08122
71.000,51.08122
72.000,51.08122
73.000,51.08122
74.000,51.08122
75.000,51.08122
76.000,51.08122
77.000,51.08122
78.000,51.08122
79.000,51.08122
80.000,51.08122
81.000,51.08122
82.000,51.08122
83.000,51.08122
84.000,51.08122
85.000,51.08122
86.000,51.08122
87.000,51.08122
88.000,51.08122
89.000,51.08122
90.000,51.08122
91.000,51.08122
92.000,51.08122
93.000,51.08122
94.000,51.08122
95.000,51.08122
96.000,51.08122
97.000,51.08122
98.000,51.08122
99.000,51.08122
100.000,51.08122
101.000,51.08122
102.000,51.08122
103.000,51.08122
104.000,51.08122
105.000,51.08122
106.000,51.08122
107.000,51.08122
108.000,51.08122
109.000,51.08122
110.000,51.08122
111.000,51.08122
112.000,51.08122
113.000,51.08122
114.000,51.08122
115.000,51.08122
116.000,51.08122
117.000,51.08122
118.000,51.08122
119.000,51.08122
120.000,51.08122
121.000,51.08122
122.000,51.08122
123.000,51.08122
124.000,51.08122
125.000,51.08122
126.000,51.08122
127.000,51.08122
128.000,51.08122
129.000,51.08122
130.000,51.08122
131.000,51.08122
132.000,51.08122
133.000,51.08122
134.000,51.08122
135.000,51.08122
136.000,51.08122
137.000,51.08122
138.000,51.08122
139.000,51.08122
140.000,51.08122
141.000,51.08122
142.000,51.08122
143.000,51.08122
144.000,51.08122
145.000,51.08122
146.000,51.08122
147.000,51.08122
148.000,51.08122
149.000,51.08122
150.000,51.08122
151.000,51.08122
152.000,51.08122
153.000,51.08122
154.000,51.08122
155.000,51.08122
156.000,51.08122
157.000,51.08122
158.000,51.08122
159.000,51.08122
160.000,51.08122
161.000,51.08122
162.000,51.08122
163.000,51.08122
164.000,51.08122
165.000,51.08122
166.000,51.08122
167.000,51.08122
168.000,51.08122
169.000,51.08122
170.000,51.08122
171.000,51.08122
172.000,51.08122
173.000,50.63047
174.000,49.58631
175.000,48.54995
176.000,47.52133
177.000,46.50039
178.000,45.48708
179.000,44.48133
180.000,43.48309
181.000,42.49231
182.000,41.50892
183.000,40.53288
184.000,39.56413
185.000,38.60261
186.000,37.64827
187.000,36.70106
188.000,35.76092
189.000,34.82780
190.000,33.90165
191.000,32.98241
192.000,32.07004
193.000,31.16448
194.000,30.26569
195.000,29.37360
196.000,28.48818
197.000,27.60937
198.000,26.73712
199.000,25.87139
200.000,25.01212
201.000,24.15926
202.000,23.31278
203.000,22.47261
204.000,21.63872
205.000,20.81106
206.000,19.98957
207.000,19.17423
208.000,18.36497
209.000,17.56175
210.000,16.76453
211.000,15.97326
212.000,15.18791
213.000,14.40841
214.000,13.63474
215.000,12.86685
216.000,12.10468
217.000,11.34821
218.000,10.59739
219.000,9.85218
220.000,9.11253
221.000,8.37841
222.000,7.64976
223.000,6.92656
224.000,6.20876
225.000,5.49631
226.000,4.78919
227.000,4.08735
228.000,3.39075
229.000,2.69935
230.000,2.01311
231.000,1.33200
232.000,0.65597
233.000,-0.01500
234.000,-0.68097
235.000,-1.34196
236.000,-1.99802
237.000,-2.64918
238.000,-3.29548
239.000,-3.93695
240.000,-4.57363
241.000,-5.20556
242.000,-5.83276
243.000,-6.45529
244.000,-7.07316
245.000,-7.68642
246.000,-8.29511
247.000,-8.89924
248.000,-9.49887
249.000,-10.09402
250.000,-10.68472
251.000,-11.27101
252.000,-11.85293
253.000,-12.43050
