time_ms,vm_mV
0.000,-89.20018
1.000,-89.20018
2.000,-89.20018
3.000,-89.20018
4.000,-89.20018
5.000,-89.20018
6.000,-89.20018
7.000,-89.20018
8.000,-89.20018
9.000,31.40055
10.000,51.40055
11.000,51.40055
12.000,51.40055
13.000,51.40055
14.000,51.40055
15.000,51.40055
16.000,51.40055
17.000,51.40055
18.000,51.40055
19.000,51.40055
20.000,51.40055
21.000,51.40055
22.000,51.40055
23.000,51.40055
24.000,51.40055
25.000,51.40055
26.000,51.40055
27.000,51.40055
28.000,51.40055
29.000,51.40055
30.000,51.40055
31.000,51.40055
32.000,51.40055
33.000,51.40055
34.000,51.40055
35.000,51.40055
36.000,51.40055
37.000,51.40055
38.000,51.40055
39.000,51.40055
40.000,51.40055
41.000,51.40055
42.000,51.40055
43.000,51.40055
44.000,51.40055
45.000,51.40055
46.000,51.40055
47.000,51.40055
48.000,51.40055
49.000,51.40055
50.000,51.40055
51.000,51.40055
52.000,51.40055
53.000,51.40055
54.000,51.40055
55.000,51.40055
56.000,51.40055
57.000,51.40055
58.000,51.40055
59.000,51.40055
60.000,51.40055
61.000,51.40055
62.000,51.40055
63.000,51.40055
64.000,51.40055
65.000,51.40055
66.000,51.40055
67.000,51.40055
68.000,51.40055
69.000,51.40055
70.000,51.40055
71.000,51.40055
72.000,51.40055
73.000,51.40055
74.000,51.40055
75.000,51.40055
76.000,51.40055
77.000,51.40055
78.000,51.40055
79.000,51.40055
80.000,51.40055
81.000,51.40055
82.000,51.40055
83.000,51.40055
84.000,51.40055
85.000,51.40055
86.000,51.40055
87.000,51.40055
88.000,51.40055
89.000,51.40055
90.000,51.40055
91.000,51.40055
92.000,51.40055
93.000,51.40055
94.000,51.40055
95.000,51.40055
96.000,51.40055
97.000,51.40055
98.000,51.40055
99.000,51.40055
100.000,51.40055
101.000,51.40055
102.000,51.40055
103.000,51.40055
104.000,51.40055
105.000,51.40055
106.000,51.40055
107.000,51.40055
108.000,51.40055
109.000,51.40055
110.000,51.40055
111.000,51.40055
112.000,51.40055
113.000,51.40055
114.000,51.40055
115.000,51.40055
116.000,51.40055
117.000,51.40055
118.000,51.40055
119.000,51.40055
120.000,51.40055
121.000,51.40055
122.000,51.40055
123.000,51.40055
124.000,51.40055
125.000,51.40055
126.000,51.40055
127.000,51.40055
128.000,51.40055
129.000,51.40055
130.000,51.40055
131.000,51.40055
132.000,51.40055
133.000,51.40055
134.000,51.40055
135.000,51.40055
136.000,51.40055
137.000,51.40055
138.000,51.40055
139.000,51.40055
140.000,51.40055
141.000,51.40055
142.000,51.40055
143.000,51.40055
144.000,51.40055
145.000,51.40055
146.000,51.40055
147.000,51.40055
148.000,51.40055
149.000,51.40055
150.000,51.40055
151.000,51.40055
152.000,51.40055
153.000,51.40055
154.000,51.40055
155.000,51.40055
156.000,51.40055
157.000,51.40055
158.000,51.40055
159.000,51.40055
160.000,51.40055
161.000,51.40055
162.000,51.40055
163.000,51.40055
164.000,51.40055
165.000,51.40055
166.000,51.40055
167.000,51.40055
168.000,50.82898
169.000,49.74968
170.000,48.67870
171.000,47.61597
172.000,46.56144
173.000,45.51503
174.000,44.47669
175.000,43.44635
176.000,42.42395
177.000,41.40944
178.000,40.40274
179.000,39.40380
180.000,38.41256
181.000,37.42896
182.000,36.45295
183.000,35.48445
184.000,34.52342
185.000,33.56980
186.000,32.62353
187.000,31.68455
188.000,30.75281
189.000,29.82825
190.000,28.91082
191.000,28.00046
192.000,27.09711
193.000,26.20073
194.000,25.31125
195.000,24.42864
196.000,23.55282
197.000,22.68376
198.000,21.82139
199.000,20.96567
200.000,20.11655
201.000,19.27397
202.000,18.43789
203.000,17.60825
204.000,16.78500
205.000,15.96810
206.000,15.15750
207.000,14.35314
208.000,13.55499
209.000,12.76298
210.000,11.97708
211.000,11.19724
212.000,10.42341
213.000,9.65554
214.000,8.89360
215.000,8.13752
216.000,7.38727
217.000,6.64281
218.000,5.90408
219.000,5.17105
220.000,4.44366
221.000,3.72189
222.000,3.00567
223.000,2.29498
224.000,1.58976
225.000,0.88998
226.000,0.19560
227.000,-0.49344
228.000,-1.17716
229.000,-1.85561
230.000,-2.52884
231.000,-3.19687
232.000,-3.85976
233.000,-4.51753
234.000,-5.17024
235.000,-5.81792
236.000,-6.46060
237.000,-7.09833
238.000,-7.73115
239.000,-8.35908
240.000,-8.98218
241.000,-9.60048
242.000,-10.21401
243.000,-10.82281
244.000,-11.42691
245.000,-12.02636
246.000,-12.62120
247.000,-13.21144
248.000,-13.79714
249.000,-14.37832
250.000,-14.95502
251.000,-15.52728
252.000,-16.09513
253.000,-16.65860
254.000,-17.21773
255.000,-17.77255
256.000,-18.32309
257.000,-18.86938
258.000,-19.41147
259.000,-19.94938
260.000,-20.48314
261.000,-21.01279
262.000,-21.53836
263.000,-22.05988
264.000,-22.57737
265.000,-23.09088
266.000,-23.60043
267.000,-24.10605
268.000,-24.60778
269.000,-25.10563
270.000,-25.59965
271.000,-26.08987
272.000,-26.57630
273.000,-27.05898
274.000,-27.53795
275.000,-28.01322
276.000,-28.48483
277.000,-28.95281
278.000,-29.41717
279.000,-29.87796
280.000,-30.33520
281.000,-30.78891
282.000,-31.23913
283.000,-31.68587
284.000,-32.12917
285.000,-32.56906
286.000,-33.00555
287.000,-33.43868
288.000,-33.86848
289.000,-34.29495
290.000,-34.71815
291.000,-35.13808
292.000,-35.55477
293.000,-35.96825
294.000,-36.37855
295.000,-36.78568
296.000,-37.18967
297.000,-37.59055
298.000,-37.98834
299.000,-38.38307
300.000,-38.77475
301.000,-39.16341
302.000,-39.54908
303.000,-39.93178
304.000,-40.31152
305.000,-40.68834
306.000,-41.06225
307.000,-41.43328
308.000,-41.80146
309.000,-42.16679
310.000,-42.52931
311.000,-42.88903
312.000,-43.24599
313.000,-43.60019
314.000,-43.95166
315.000,-44.30042
316.000,-44.64649
317.000,-44.98990
318.000,-45.33065
319.000,-45.66879
320.000,-46.00431
321.000,-46.33725
322.000,-46.66763
323.000,-46.99545
324.000,-47.32075
325.000,-47.64355
326.000,-47.96385
327.000,-48.28169
328.000,-48.59708
329.000,-48.91003
330.000,-49.22058
331.000,-49.52873
332.000,-49.83450
333.000,-50.13792
334.000,-50.43900
335.000,-50.73776
336.000,-51.03421
337.000,-51.32838
338.000,-51.62029
339.000,-51.90994
340.000,-52.19736
341.000,-52.48257
342.000,-52.76558
343.000,-53.04640
344.000,-53.32506
345.000,-53.60158
346.000,-53.87596
347.000,-54.14823
348.000,-54.41840
349.000,-54.68648
350.000,-54.95251
351.000,-55.21648
352.000,-55.47841
353.000,-55.73833
354.000,-55.99624
355.000,-56.25217
356.000,-56.50612
357.000,-56.75811
358.000,-57.00817
359.000,-57.25629
360.000,-57.50251
361.000,-57.74682
362.000,-57.98925
363.000,-58.22982
364.000,-58.46853
365.000,-58.70540
366.000,-58.94044
367.000,-59.17367
368.000,-59.40511
369.000,-59.63476
370.000,-59.86264
371.000,-60.08876
372.000,-60.31315
373.000,-60.53580
374.000,-60.75673
375.000,-60.97597
376.000,-61.19351
377.000,-61.40938
378.000,-61.62358
379.000,-61.83613
380.000,-62.04704
381.000,-62.25633
382.000,-62.46401
383.000,-62.67008
384.000,-62.87457
385.000,-63.07748
386.000,-63.27882
387.000,-63.47861
388.000,-63.67687
389.000,-63.87359
390.000,-64.06880
391.000,-64.26251
392.000,-64.45472
393.000,-64.64545
394.000,-64.83471
395.000,-65.02251
396.000,-65.20886
397.000,-65.39378
398.000,-65.57727
399.000,-65.75935
400.000,-65.94003
401.000,-66.11931
402.000,-66.29721
403.000,-66.47374
404.000,-66.64891
405.000,-66.82272
406.000,-66.99520
407.000,-67.16635
408.000,-67.33618
409.000,-67.50470
410.000,-67.67192
411.000,-67.83786
412.000,-68.00251
413.000,-68.16589
414.000,-68.32802
415.000,-68.48890
416.000,-68.64853
417.000,-68.80694
418.000,-68.96412
419.000,-69.12010
420.000,-69.27487
421.000,-69.42844
422.000,-69.58084
423.000,-69.73206
424.000,-69.88211
425.000,-70.03101
426.000,-70.17876
427.000,-70.32537
428.000,-70.47085
429.000,-70.61521
430.000,-70.75846
431.000,-70.90060
432.000,-71.04165
433.000,-71.18161
434.000,-71.32049
435.000,-71.45830
436.000,-71.59505
437.000,-71.73074
438.000,-71.86539
439.000,-71.99900
440.000,-72.13159
441.000,-72.26314
442.000,-72.39369
443.000,-72.52323
444.000,-72.65177
445.000,-72.77932
446.000,-72.90589
447.000,-73.03148
448.000,-73.15610
449.000,-73.27976
450.000,-73.40247
451.000,-73.52424
452.000,-73.64506
453.000,-73.76496
454.000,-73.88392
455.000,-74.00198
456.000,-74.11912
457.000,-74.23536
458.000,-74.35070
459.000,-74.46516
460.000,-74.57873
461.000,-74.69143
462.000,-74.80326
463.000,-74.91423
464.000,-75.02434
465.000,-75.13360
466.000,-75.24202
467.000,-75.34961
468.000,-75.45636
469.000,-75.56229
470.000,-75.66741
471.000,-75.77172
472.000,-75.87522
473.000,-75.97792
474.000,-76.07984
475.000,-76.18096
476.000,-76.28131
477.000,-76.38089
478.000,-76.47969
479.000,-76.57774
480.000,-76.67503
481.000,-76.77157
482.000,-76.86736
483.000,-76.96242
484.000,-77.05675
485.000,-77.15034
486.000,-77.24322
487.000,-77.33538
488.000,-77.42683
489.000,-77.51758
490.000,-77.60762
491.000,-77.69697
492.000,-77.78564
493.000,-77.87362
494.000,-77.96092
495.000,-78.04755
496.000,-78.13351
497.000,-78.21881
498.000,-78.30345
499.000,-78.38744
500.000,-78.47078
501.000,-78.55348
502.000,-78.63554
503.000,-78.71697
504.000,-78.79777
505.000,-78.87795
506.000,-78.95751
507.000,-79.03645
508.000,-79.11479
509.000,41.39460
510.000,51.40055
511.000,51.40055
512.000,51.40055
513.000,51.40055
514.000,51.40055
515.000,51.40055
516.000,51.40055
517.000,51.40055
518.000,51.40055
519.000,51.40055
520.000,51.40055
521.000,51.40055
522.000,51.40055
523.000,51.40055
524.000,51.40055
525.000,51.40055
526.000,51.40055
527.000,51.40055
528.000,51.40055
529.000,51.40055
530.000,51.40055
531.000,51.40055
532.000,51.40055
533.000,51.40055
534.000,51.40055
535.000,51.40055
536.000,51.40055
537.000,51.40055
538.000,51.40055
539.000,51.40055
540.000,51.40055
541.000,51.40055
542.000,51.40055
543.000,51.40055
544.000,51.40055
545.000,51.40055
546.000,51.40055
547.000,51.40055
548.000,51.40055
549.000,51.40055
550.000,51.40055
551.000,51.40055
552.000,51.40055
553.000,51.40055
554.000,51.40055
555.000,51.40055
556.000,51.40055
557.000,51.40055
558.000,51.40055
559.000,51.40055
560.000,51.40055
561.000,51.40055
562.000,51.40055
563.000,51.40055
564.000,51.40055
565.000,51.40055
566.000,51.40055
567.000,51.40055
568.000,51.40055
569.000,51.40055
570.000,51.40055
571.000,51.40055
572.000,51.40055
573.000,51.40055
574.000,51.40055
575.000,51.40055
576.000,51.40055
577.000,51.40055
578.000,51.40055
579.000,51.40055
580.000,51.40055
581.000,51.40055
582.000,51.40055
583.000,51.40055
584.000,51.40055
585.000,51.40055
586.000,51.40055
587.000,51.40055
588.000,51.40055
589.000,51.40055
590.000,51.40055
591.000,51.40055
592.000,51.40055
593.000,51.40055
594.000,51.40055
595.000,51.40055
596.000,51.40055
597.000,51.40055
598.000,51.40055
599.000,51.40055
600.000,51.40055
601.000,51.40055
602.000,51.40055
603.000,51.40055
604.000,51.40055
605.000,51.40055
606.000,51.40055
607.000,51.40055
608.000,51.40055
609.000,51.40055
610.000,51.40055
611.000,51.40055
612.000,51.40055
613.000,51.40055
614.000,51.40055
615.000,51.40055
616.000,51.40055
617.000,51.40055
618.000,51.40055
619.000,51.40055
620.000,51.40055
621.000,51.40055
622.000,51.40055
623.000,51.40055
624.000,51.40055
625.000,51.40055
626.000,51.40055
627.000,51.40055
628.000,51.40055
629.000,51.40055
630.000,51.40055
631.000,51.40055
632.000,51.40055
633.000,51.40055
634.000,51.40055
635.000,51.40055
636.000,51.40055
637.000,51.40055
638.000,51.40055
639.000,51.40055
640.000,51.40055
641.000,51.40055
642.000,51.40055
643.000,51.40055
644.000,51.40055
645.000,51.40055
646.000,51.40055
647.000,51.40055
648.000,51.40055
649.000,51.40055
650.000,51.40055
651.000,51.40055
652.000,51.40055
653.000,51.40055
654.000,51.40055
655.000,51.40055
656.000,51.40055
657.000,51.40055
658.000,51.40055
659.000,51.40055
660.000,51.40055
661.000,51.40055
662.000,51.40055
663.000,51.40055
664.000,51.40055
665.000,51.40055
666.000,51.40055
667.000,51.40055
668.000,51.40055
669.000,51.40055
670.000,51.40055
671.000,50.45781
672.000,49.38137
673.000,48.31323
674.000,47.25332
675.000,46.20158
676.000,45.15795
677.000,44.12236
678.000,43.09475
679.000,42.07506
680.000,41.06324
681.000,40.05921
682.000,39.06292
683.000,38.07431
684.000,37.09332
685.000,36.11989
686.000,35.15396
687.000,34.19548
688.000,33.24438
689.000,32.30062
690.000,31.36413
691.000,30.43486
692.000,29.51275
693.000,28.59775
694.000,27.68980
695.000,26.78885
696.000,25.89484
697.000,25.00773
698.000,24.12745
699.000,23.25395
700.000,22.38719
701.000,21.52711
702.000,20.67366
703.000,19.82679
704.000,18.98645
705.000,18.15258
706.000,17.32514
707.000,16.50407
708.000,15.68934
709.000,14.88088
710.000,14.07866
711.000,13.28262
712.000,12.49272
713.000,11.70890
714.000,10.93112
715.000,10.15934
716.000,9.39351
717.000,8.63358
718.000,7.87951
719.000,7.13125
720.000,6.38876
721.000,5.65199
722.000,4.92090
723.000,4.19545
724.000,3.47558
725.000,2.76127
726.000,2.05246
727.000,1.34911
728.000,0.65119
729.000,-0.04136
730.000,-0.72857
731.000,-1.41048
732.000,-2.08713
733.000,-2.75857
734.000,-3.42484
735.000,-4.08597
736.000,-4.74200
737.000,-5.39298
738.000,-6.03893
739.000,-6.67991
740.000,-7.31595
741.000,-7.94709
742.000,-8.57336
743.000,-9.19481
744.000,-9.81147
745.000,-10.42337
746.000,-11.03056
747.000,-11.63306
748.000,-12.23093
749.000,-12.82418
750.000,-13.41286
751.000,-13.99701
752.000,-14.57665
753.000,-15.15182
754.000,-15.72256
755.000,-16.28891
756.000,-16.85088
757.000,-17.40853
758.000,-17.96187
759.000,-18.51096
760.000,-19.05581
761.000,-19.59646
762.000,-20.13294
763.000,-20.66529
764.000,-21.19353
765.000,-21.71771
766.000,-22.23784
767.000,-22.75397
768.000,-23.26611
769.000,-23.77431
770.000,-24.27859
771.000,-24.77899
772.000,-25.27552
773.000,-25.76824
774.000,-26.25715
775.000,-26.74229
776.000,-27.22370
777.000,-27.70139
778.000,-28.17541
779.000,-28.64577
780.000,-29.11250
781.000,-29.57564
782.000,-30.03520
783.000,-30.49123
784.000,-30.94374
785.000,-31.39276
786.000,-31.83832
787.000,-32.28045
788.000,-32.71917
789.000,-33.15451
790.000,-33.58649
